Summary: {Weight} {token}: {words[0:10]}
0.0384615    1 Shanghai       : 滬
	regain WORD[713,   2]: 0.0000690 取り戻す
	regain WORD[713,   3]: 0.0000690 取戻す
TOKEN[714]: 0.0002062    3 village
	village WORD[714,   1]: 0.0000990 こざと偏
	village WORD[714,   2]: 0.0000990 阜偏
	village WORD[714,   3]: 0.0000082 在所
TOKEN[715]: 0.0002057    2 line
	line WORD[715,   1]: 0.0001028 肩すかし
	line WORD[715,   2]: 0.0001028 肩透かし
TOKEN[716]: 0.0002054    2 traditional
	traditional WORD[716,   1]: 0.0001506 蔀戸
	traditional WORD[716,   2]: 0.0000548 団扇
TOKEN[717]: 0.0002052    2 parcel
	parcel WORD[717,   1]: 0.0001137 充所
	parcel WORD[717,   2]: 0.0000914 預かり所
TOKEN[718]: 0.0002052    2 cupboard
	cupboard WORD[718,   1]: 0.0001261 袋戸
	cupboard WORD[718,   2]: 0.0000791 戸棚
TOKEN[719]: 0.0002044    1 ruffian
	ruffian WORD[719,   1]: 0.0001022 破落戸
TOKEN[720]: 0.0002043    1 war
	war WORD[720,   1]: 0.0002043 軍扇
TOKEN[721]: 0.0002018    1 curve
	curve WORD[721,   1]: 0.0002018 捩じくれる
TOKEN[722]: 0.0002011    2 refill
	refill WORD[722,   1]: 0.0001006 埋め戻す
	refill WORD[722,   2]: 0.0001006 埋戻す
TOKEN[723]: 0.0002007    3 hold
	hold WORD[723,   1]: 0.0000967 捩じ伏せる
	hold WORD[723,   2]: 0.0000967 捩伏せる
	hold WORD[723,   3]: 0.0000074 掴み所
TOKEN[724]: 0.0002004    2 push
	push WORD[724,   1]: 0.0001090 捩じ込む
	push WORD[724,   2]: 0.0000914 押し戻す
TOKEN[725]: 0.0002001    2 cooking
	cooking WORD[725,   1]: 0.0001391 焜炉
	cooking WORD[725,   2]: 0.0000609 鳴戸
TOKEN[726]: 0.0001984    2 bird
	bird WORD[726,   1]: 0.0000992 酉偏
	bird WORD[726,   2]: 0.0000992 鳥偏
TOKEN[727]: 0.0001974    2 industry
	industry WORD[727,   1]: 0.0001001 金偏
	industry WORD[727,   2]: 0.0000973 糸偏
TOKEN[728]: 0.0001972    1 sympathy
	sympathy WORD[728,   1]: 0.0001972 涙
TOKEN[729]: 0.0001969    1 merry
	merry WORD[729,   1]: 0.0000984 上戸
TOKEN[730]: 0.0001967    5 body
	body WORD[730,   1]: 0.0000653 肩身
	body WORD[730,   2]: 0.0000555 呼び戻し
	body WORD[730,   3]: 0.0000555 呼戻し
	body WORD[730,   4]: 0.0000079 局所
	body WORD[730,   5]: 0.0000062 急所
TOKEN[731]: 0.0001956    1 critical
	critical WORD[731,   1]: 0.0001956 瀬戸際
TOKEN[732]: 0.0001955    1 deck
	deck WORD[732,   1]: 0.0001955 巻き戻し
TOKEN[733]: 0.0001953    1 aqueous
	aqueous WORD[733,   1]: 0.0001953 房水
TOKEN[734]: 0.0001941    2 unbalanced
	unbalanced WORD[734,   1]: 0.0001109 偏食
	unbalanced WORD[734,   2]: 0.0000832 偏る
TOKEN[735]: 0.0001939    5 period
	period WORD[735,   1]: 0.0000771 作物所
	period WORD[735,   2]: 0.0000717 戻り梅雨
	period WORD[735,   3]: 0.0000335 仏所
	period WORD[735,   4]: 0.0000059 闕所
	period WORD[735,   5]: 0.0000057 政所
TOKEN[736]: 0.0001934    1 list
	list WORD[736,   1]: 0.0001934 編製
TOKEN[737]: 0.0001922    1 ransom
	ransom WORD[737,   1]: 0.0001922 受け戻す
TOKEN[738]: 0.0001911    5 come
	come WORD[738,   1]: 0.0000498 舞い戻る
	come WORD[738,   2]: 0.0000498 舞戻る
	come WORD[738,   3]: 0.0000417 立ち戻る
	come WORD[738,   4]: 0.0000417 立戻る
	come WORD[738,   5]: 0.0000040 出所
TOKEN[739]: 0.0001910    1 sprain
	sprain WORD[739,   1]: 0.0001910 捩じる
TOKEN[740]: 0.0001905    2 braided
	braided WORD[740,   1]: 0.0000952 編み笠
	braided WORD[740,   2]: 0.0000952 編笠
TOKEN[741]: 0.0001904    9 counter
	counter WORD[741,   1]: 0.0000798 悖戻
	counter WORD[741,   2]: 0.0000798 背戻
	counter WORD[741,   3]: 0.0000044 か所
	counter WORD[741,   4]: 0.0000044 カ所
	counter WORD[741,   5]: 0.0000044 ケ所
	counter WORD[741,   6]: 0.0000044 ヵ所
	counter WORD[741,   7]: 0.0000044 ヶ所
	counter WORD[741,   8]: 0.0000044 個所
	counter WORD[741,   9]: 0.0000044 箇所
TOKEN[742]: 0.0001898    2 reimburse
	reimburse WORD[742,   1]: 0.0000949 払い戻す
	reimburse WORD[742,   2]: 0.0000949 払戻す
TOKEN[743]: 0.0001898    1 tape
	tape WORD[743,   1]: 0.0001898 巻き戻し
TOKEN[744]: 0.0001898    1 villain
	villain WORD[744,   1]: 0.0000949 破落戸
TOKEN[745]: 0.0001897    1 drunk
	drunk WORD[745,   1]: 0.0000949 上戸
TOKEN[746]: 0.0001888    1 deviate
	deviate WORD[746,   1]: 0.0000944 戻る
TOKEN[747]: 0.0001882    1 incomplete
	incomplete WORD[747,   1]: 0.0000941 偏
TOKEN[748]: 0.0001867    1 retort
	retort WORD[748,   1]: 0.0001867 逆捩じ
TOKEN[749]: 0.0001853    2 slam
	slam WORD[749,   1]: 0.0000926 呼び戻し
	slam WORD[749,   2]: 0.0000926 呼戻し
TOKEN[750]: 0.0001844    1 black
	black WORD[750,   1]: 0.0001844 黒房
TOKEN[751]: 0.0001820    1 public
	public WORD[751,   1]: 0.0001820 官戸
TOKEN[752]: 0.0001818    3 library
	library WORD[752,   1]: 0.0000743 山房
	library WORD[752,   2]: 0.0000593 文房
	library WORD[752,   3]: 0.0000483 書房
TOKEN[753]: 0.0001814    1 stamp
	stamp WORD[753,   1]: 0.0001814 印房
TOKEN[754]: 0.0001811    1 metal
	metal WORD[754,   1]: 0.0001811 金偏
TOKEN[755]: 0.0001795    2 leather
	leather WORD[755,   1]: 0.0001004 革偏
	leather WORD[755,   2]: 0.0000791 韋編
TOKEN[756]: 0.0001793    2 boots
	boots WORD[756,   1]: 0.0000897 編み上げ
	boots WORD[756,   2]: 0.0000897 編上げ
TOKEN[757]: 0.0001776    1 season
	season WORD[757,   1]: 0.0001776 戻り梅雨
TOKEN[758]: 0.0001772    3 heating
	heating WORD[758,   1]: 0.0000692 冷暖房
	heating WORD[758,   2]: 0.0000540 暖房
	heating WORD[758,   3]: 0.0000540 煖房
TOKEN[759]: 0.0001764    1 dancer
	dancer WORD[759,   1]: 0.0001764 舞扇
TOKEN[760]: 0.0001752    2 prejudice
	prejudice WORD[760,   1]: 0.0001001 偏見
	prejudice WORD[760,   2]: 0.0000751 偏り
TOKEN[761]: 0.0001749    1 distribution
	distribution WORD[761,   1]: 0.0001749 偏在
TOKEN[762]: 0.0001749    1 persimmon
	persimmon WORD[762,   1]: 0.0001749 渋団扇
TOKEN[763]: 0.0001736    2 status
	status WORD[763,   1]: 0.0000868 肩書
	status WORD[763,   2]: 0.0000868 肩書き
TOKEN[764]: 0.0001736    2 relapse
	relapse WORD[764,   1]: 0.0001036 後戻り
	relapse WORD[764,   2]: 0.0000700 逆戻り
TOKEN[765]: 0.0001734    2 revive
	revive WORD[765,   1]: 0.0000867 呼び戻す
	revive WORD[765,   2]: 0.0000867 呼戻す
TOKEN[766]: 0.0001730    2 rub
	rub WORD[766,   1]: 0.0000865 肩もみ
	rub WORD[766,   2]: 0.0000865 肩揉み
TOKEN[767]: 0.0001728    1 gasping
	gasping WORD[767,   1]: 0.0001728 肩息
TOKEN[768]: 0.0001723    1 next
	next WORD[768,   1]: 0.0001723 隣戸
TOKEN[769]: 0.0001716    2 degree
	degree WORD[769,   1]: 0.0000858 肩書
	degree WORD[769,   2]: 0.0000858 肩書き
TOKEN[770]: 0.0001712    8 position
	position WORD[770,   1]: 0.0000670 肩書
	position WORD[770,   2]: 0.0000670 肩書き
	position WORD[770,   3]: 0.0000063 勘所
	position WORD[770,   4]: 0.0000057 要所
	position WORD[770,   5]: 0.0000056 役所
	position WORD[770,   6]: 0.0000051 場所
	position WORD[770,   7]: 0.0000047 適所
	position WORD[770,   8]: 0.0000043 所在
TOKEN[771]: 0.0001703    1 incense
	incense WORD[771,   1]: 0.0001703 香炉
TOKEN[772]: 0.0001700    1 contort
	contort WORD[772,   1]: 0.0001700 捩じ曲げる
TOKEN[773]: 0.0001698    2 hat
	hat WORD[773,   1]: 0.0000849 編み笠
	hat WORD[773,   2]: 0.0000849 編笠
TOKEN[774]: 0.0001673    2 inclination
	inclination WORD[774,   1]: 0.0000956 偏向
	inclination WORD[774,   2]: 0.0000717 偏り
TOKEN[775]: 0.0001672    2 repay
	repay WORD[775,   1]: 0.0000836 払い戻す
	repay WORD[775,   2]: 0.0000836 払戻す
TOKEN[776]: 0.0001663    2 locking
	locking WORD[776,   1]: 0.0000832 戸締まり
	locking WORD[776,   2]: 0.0000832 戸締り
TOKEN[777]: 0.0001656    2 leaving
	leaving WORD[777,   1]: 0.0001525 出戻り
	leaving WORD[777,   2]: 0.0000131 退所
TOKEN[778]: 0.0001655    2 diet
	diet WORD[778,   1]: 0.0000946 偏食
	diet WORD[778,   2]: 0.0000710 偏る
TOKEN[779]: 0.0001651    2 doubling
	doubling WORD[779,   1]: 0.0000985 後戻り
	doubling WORD[779,   2]: 0.0000666 逆戻り
TOKEN[780]: 0.0001647    2 stone
	stone WORD[780,   1]: 0.0000825 石偏
	stone WORD[780,   2]: 0.0000822 波戸
TOKEN[781]: 0.0001644    1 breadth
	breadth WORD[781,   1]: 0.0001644 肩幅
TOKEN[782]: 0.0001630    2 retrogression
	retrogression WORD[782,   1]: 0.0000973 後戻り
	retrogression WORD[782,   2]: 0.0000657 逆戻り
TOKEN[783]: 0.0001630    1 crank
	crank WORD[783,   1]: 0.0001630 偏人
TOKEN[784]: 0.0001627    3 city
	city WORD[784,   1]: 0.0000622 水戸
	city WORD[784,   2]: 0.0000550 鳴戸
	city WORD[784,   3]: 0.0000455 神戸
TOKEN[785]: 0.0001621    2 pass
	pass WORD[785,   1]: 0.0001567 簾戸
	pass WORD[785,   2]: 0.0000054 難所
TOKEN[786]: 0.0001617    2 previous
	previous WORD[786,   1]: 0.0000925 足偏
	previous WORD[786,   2]: 0.0000692 戻す
TOKEN[787]: 0.0001617    2 final
	final WORD[787,   1]: 0.0000808 埋め戻し
	final WORD[787,   2]: 0.0000808 埋戻し
TOKEN[788]: 0.0001615    1 mortgage
	mortgage WORD[788,   1]: 0.0001615 受け戻す
TOKEN[789]: 0.0001604    2 strait
	strait WORD[789,   1]: 0.0000842 鳴戸
	strait WORD[789,   2]: 0.0000762 瀬戸
TOKEN[790]: 0.0001596    1 comfort
	comfort WORD[790,   1]: 0.0001596 左団扇
TOKEN[791]: 0.0001585    1 fine
	fine WORD[791,   1]: 0.0001585 簾戸
TOKEN[792]: 0.0001580    2 garden
	garden WORD[792,   1]: 0.0000790 枝折り戸
	garden WORD[792,   2]: 0.0000790 枝折戸
TOKEN[793]: 0.0001576    1 wrong
	wrong WORD[793,   1]: 0.0001576 逆捩じ
TOKEN[794]: 0.0001575    1 spiral
	spiral WORD[794,   1]: 0.0001575 鳴戸
TOKEN[795]: 0.0001568    1 gilded
	gilded WORD[795,   1]: 0.0001568 金扇
TOKEN[796]: 0.0001562    3 prison
	prison WORD[796,   1]: 0.0000729 同房
	prison WORD[796,   2]: 0.0000650 監房
	prison WORD[796,   3]: 0.0000183 務所
TOKEN[797]: 0.0001561    9 address
	address WORD[797,   1]: 0.0000937 充所
	address WORD[797,   2]: 0.0000087 所書
	address WORD[797,   3]: 0.0000087 所書き
	address WORD[797,   4]: 0.0000082 宿所
	address WORD[797,   5]: 0.0000080 居所
	address WORD[797,   6]: 0.0000069 名所
	address WORD[797,   7]: 0.0000059 同所
	address WORD[797,   8]: 0.0000054 住所
	address WORD[797,   9]: 0.0000053 所
TOKEN[798]: 0.0001560    1 juice
	juice WORD[798,   1]: 0.0001560 渋団扇
TOKEN[799]: 0.0001555    1 chronology
	chronology WORD[799,   1]: 0.0001555 編年
TOKEN[800]: 0.0001552    2 closet
	closet WORD[800,   1]: 0.0000788 納戸
	closet WORD[800,   2]: 0.0000764 戸棚
TOKEN[801]: 0.0001549    2 running
	running WORD[801,   1]: 0.0000774 悖戻
	running WORD[801,   2]: 0.0000774 背戻
TOKEN[802]: 0.0001529    2 reversal
	reversal WORD[802,   1]: 0.0000898 戻入
	reversal WORD[802,   2]: 0.0000631 逆戻り
TOKEN[803]: 0.0001525    1 gas
	gas WORD[803,   1]: 0.0001525 焜炉
TOKEN[804]: 0.0001525    1 rectification
	rectification WORD[804,   1]: 0.0001525 捩じ込む
TOKEN[805]: 0.0001522    2 road
	road WORD[805,   1]: 0.0001457 路肩
	road WORD[805,   2]: 0.0000065 悪所
TOKEN[806]: 0.0001517    1 much
	much WORD[806,   1]: 0.0001517 偏重
TOKEN[807]: 0.0001514    1 apply
	apply WORD[807,   1]: 0.0001514 捩じり
TOKEN[808]: 0.0001513    1 width
	width WORD[808,   1]: 0.0001513 肩幅
TOKEN[809]: 0.0001511    1 obstinacy
	obstinacy WORD[809,   1]: 0.0001511 偏執
TOKEN[810]: 0.0001511    1 object
	object WORD[810,   1]: 0.0001511 逆捩じ
TOKEN[811]: 0.0001501    1 core
	core WORD[811,   1]: 0.0001501 炉心
TOKEN[812]: 0.0001497    4 key
	key WORD[812,   1]: 0.0001200 捩子
	key WORD[812,   2]: 0.0000080 急所
	key WORD[812,   3]: 0.0000079 利き所
	key WORD[812,   4]: 0.0000059 捉え所
TOKEN[813]: 0.0001496    2 code
	code WORD[813,   1]: 0.0000748 編さん
	code WORD[813,   2]: 0.0000748 編纂
TOKEN[814]: 0.0001495    3 study
	study WORD[814,   1]: 0.0000610 山房
	study WORD[814,   2]: 0.0000487 文房
	study WORD[814,   3]: 0.0000397 書房
TOKEN[815]: 0.0001489    1 classified
	classified WORD[815,   1]: 0.0001489 月偏
TOKEN[816]: 0.0001488    1 ease
	ease WORD[816,   1]: 0.0001488 左団扇
TOKEN[817]: 0.0001483    1 cellule
	cellule WORD[817,   1]: 0.0001483 小房
TOKEN[818]: 0.0001478    1 slatted
	slatted WORD[818,   1]: 0.0001478 鎧戸
TOKEN[819]: 0.0001452    2 fastening
	fastening WORD[819,   1]: 0.0000726 戸締まり
	fastening WORD[819,   2]: 0.0000726 戸締り
TOKEN[820]: 0.0001449    1 complain
	complain WORD[820,   1]: 0.0001449 捩じ込む
TOKEN[821]: 0.0001447    4 act
	act WORD[821,   1]: 0.0000626 戻る
	act WORD[821,   2]: 0.0000049 所為
	act WORD[821,   3]: 0.0000049 所業
	act WORD[821,   4]: 0.0000049 所行
TOKEN[822]: 0.0001446    1 kickback
	kickback WORD[822,   1]: 0.0001446 割り戻す
TOKEN[823]: 0.0001446    1 red
	red WORD[823,   1]: 0.0001446 赤房
TOKEN[824]: 0.0001435    2 famous
	famous WORD[824,   1]: 0.0001366 捩り
	famous WORD[824,   2]: 0.0000070 名所
TOKEN[825]: 0.0001434    2 rank
	rank WORD[825,   1]: 0.0000717 肩書
	rank WORD[825,   2]: 0.0000717 肩書き
TOKEN[826]: 0.0001432    3 give
	give WORD[826,   1]: 0.0000802 割り戻す
	give WORD[826,   2]: 0.0000562 戻す
	give WORD[826,   3]: 0.0000068 捨て所
TOKEN[827]: 0.0001430    1 shove
	shove WORD[827,   1]: 0.0001430 捩じ込む
TOKEN[828]: 0.0001427    1 range
	range WORD[828,   1]: 0.0001427 焜炉
TOKEN[829]: 0.0001416    2 repurchase
	repurchase WORD[829,   1]: 0.0000708 買い戻し
	repurchase WORD[829,   2]: 0.0000708 買戻し
TOKEN[830]: 0.0001414    1 backing
	backing WORD[830,   1]: 0.0001414 肩入れ
TOKEN[831]: 0.0001405    1 twisting
	twisting WORD[831,   1]: 0.0001405 捩じ曲げる
TOKEN[832]: 0.0001396    4 support
	support WORD[832,   1]: 0.0001198 肩入れ
	support WORD[832,   2]: 0.0000066 より所
	support WORD[832,   3]: 0.0000066 拠り所
	support WORD[832,   4]: 0.0000066 拠所
TOKEN[833]: 0.0001395    2 cutting
	cutting WORD[833,   1]: 0.0000697 切り戻し
	cutting WORD[833,   2]: 0.0000697 切戻し
TOKEN[834]: 0.0001392    4 bedchamber
	bedchamber WORD[834,   1]: 0.0000895 閨房
	bedchamber WORD[834,   2]: 0.0000243 御息所
	bedchamber WORD[834,   3]: 0.0000133 臥所
	bedchamber WORD[834,   4]: 0.0000121 寝所
TOKEN[835]: 0.0001392    1 floret
	floret WORD[835,   1]: 0.0001392 小房
TOKEN[836]: 0.0001390    1 protest
	protest WORD[836,   1]: 0.0001390 捩じ込む
TOKEN[837]: 0.0001389    1 wheel
	wheel WORD[837,   1]: 0.0001389 肩車
TOKEN[838]: 0.0001385    1 ceremonial
	ceremonial WORD[838,   1]: 0.0001385 肩衣
TOKEN[839]: 0.0001383    1 throwing
	throwing WORD[839,   1]: 0.0001383 強肩
TOKEN[840]: 0.0001369    1 seek
	seek WORD[840,   1]: 0.0001369 捩じ込む
TOKEN[841]: 0.0001367    1 ride
	ride WORD[841,   1]: 0.0001367 肩車
TOKEN[842]: 0.0001363    2 destination
	destination WORD[842,   1]: 0.0001063 充所
	destination WORD[842,   2]: 0.0000300 行き所
TOKEN[843]: 0.0001361    1 commander
	commander WORD[843,   1]: 0.0001361 軍扇
TOKEN[844]: 0.0001342    1 breakwater
	breakwater WORD[844,   1]: 0.0001342 波戸
TOKEN[845]: 0.0001330    2 way
	way WORD[845,   1]: 0.0001251 戻り道
	way WORD[845,   2]: 0.0000040 出所
TOKEN[846]: 0.0001326    3 high
	high WORD[846,   1]: 0.0000601 編み上げ
	high WORD[846,   2]: 0.0000601 編上げ
	high WORD[846,   3]: 0.0000124 高所
TOKEN[847]: 0.0001325    1 rebate
	rebate WORD[847,   1]: 0.0001325 割り戻す
TOKEN[848]: 0.0001324    1 strung
	strung WORD[848,   1]: 0.0001324 編木
TOKEN[849]: 0.0001320    1 disproportionate
	disproportionate WORD[849,   1]: 0.0001320 偏重
TOKEN[850]: 0.0001320    1 maldistribution
	maldistribution WORD[850,   1]: 0.0001320 偏在
TOKEN[851]: 0.0001317    1 bulwark
	bulwark WORD[851,   1]: 0.0001317 波戸
TOKEN[852]: 0.0001316    1 brutality
	brutality WORD[852,   1]: 0.0001316 暴戻
TOKEN[853]: 0.0001310    1 judo
	judo WORD[853,   1]: 0.0001310 肩車
TOKEN[854]: 0.0001305    1 difficult
	difficult WORD[854,   1]: 0.0001305 肩息
TOKEN[855]: 0.0001300    1 broccoli
	broccoli WORD[855,   1]: 0.0001300 小房
TOKEN[856]: 0.0001299    1 zodiac
	zodiac WORD[856,   1]: 0.0001299 酉偏
TOKEN[857]: 0.0001298    1 rush
	rush WORD[857,   1]: 0.0001298 駆け戻る
TOKEN[858]: 0.0001297    2 reorganization
	reorganization WORD[858,   1]: 0.0000671 再編
	reorganization WORD[858,   2]: 0.0000626 改編
TOKEN[859]: 0.0001295    1 quay
	quay WORD[859,   1]: 0.0001295 波戸場
TOKEN[860]: 0.0001295    1 jetty
	jetty WORD[860,   1]: 0.0001295 波戸場
TOKEN[861]: 0.0001291    1 atrocity
	atrocity WORD[861,   1]: 0.0001291 暴戻
TOKEN[862]: 0.0001283    2 refer
	refer WORD[862,   1]: 0.0000641 差し戻す
	refer WORD[862,   2]: 0.0000641 差戻す
TOKEN[863]: 0.0001276    2 lean
	lean WORD[863,   1]: 0.0000638 偏れる
	lean WORD[863,   2]: 0.0000638 偏る
TOKEN[864]: 0.0001273    2 towards
	towards WORD[864,   1]: 0.0000636 偏れる
	towards WORD[864,   2]: 0.0000636 偏る
TOKEN[865]: 0.0001270    1 samurai
	samurai WORD[865,   1]: 0.0001270 肩衣
TOKEN[866]: 0.0001267    1 board
	board WORD[866,   1]: 0.0001267 肩章
TOKEN[867]: 0.0001263    1 squeeze
	squeeze WORD[867,   1]: 0.0001263 捩じ込む
TOKEN[868]: 0.0001260    2 detached
	detached WORD[868,   1]: 0.0000630 戸建
	detached WORD[868,   2]: 0.0000630 戸建て
TOKEN[869]: 0.0001252    1 bone
	bone WORD[869,   1]: 0.0001252 骨偏
TOKEN[870]: 0.0001249    1 percussion
	percussion WORD[870,   1]: 0.0001249 編木
TOKEN[871]: 0.0001247    1 responsible
	responsible WORD[871,   1]: 0.0001247 作物所
TOKEN[872]: 0.0001238    1 mechanics
	mechanics WORD[872,   1]: 0.0001238 偏心
TOKEN[873]: 0.0001236    3 go
	go WORD[873,   1]: 0.0000487 戻る
	go WORD[873,   2]: 0.0000187 行き所
	go WORD[873,   3]: 0.0000038 出所
TOKEN[874]: 0.0001235    1 tyranny
	tyranny WORD[874,   1]: 0.0001235 暴戻
TOKEN[875]: 0.0001232    1 incoming
	incoming WORD[875,   1]: 0.0001232 波戸
TOKEN[876]: 0.0001232    1 cloakroom
	cloakroom WORD[876,   1]: 0.0001232 預かり所
TOKEN[877]: 0.0001226    1 bend
	bend WORD[877,   1]: 0.0001226 捩じ曲げる
TOKEN[878]: 0.0001223    1 mark
	mark WORD[878,   1]: 0.0001223 肩章
TOKEN[879]: 0.0001223    1 editorship
	editorship WORD[879,   1]: 0.0001223 共編
TOKEN[880]: 0.0001221    2 law
	law WORD[880,   1]: 0.0000610 編さん
	law WORD[880,   2]: 0.0000610 編纂
TOKEN[881]: 0.0001220    1 wharf
	wharf WORD[881,   1]: 0.0001220 波戸場
TOKEN[882]: 0.0001217    1 tokonoma
	tokonoma WORD[882,   1]: 0.0001217 袋戸
TOKEN[883]: 0.0001210    2 Buddhist
	Buddhist WORD[883,   1]: 0.0000766 仏所
	Buddhist WORD[883,   2]: 0.0000444 房主
TOKEN[884]: 0.0001205    1 warmer
	warmer WORD[884,   1]: 0.0001205 懐炉
TOKEN[885]: 0.0001193    2 state
	state WORD[885,   1]: 0.0000619 後戻り
	state WORD[885,   2]: 0.0000574 戻す
TOKEN[886]: 0.0001190    1 pavilion
	pavilion WORD[886,   1]: 0.0001190 妻戸
TOKEN[887]: 0.0001189    1 mole
	mole WORD[887,   1]: 0.0001189 波戸
TOKEN[888]: 0.0001184    1 truth
	truth WORD[888,   1]: 0.0001184 捩じ曲げる
TOKEN[889]: 0.0001182    1 ear
	ear WORD[889,   1]: 0.0001182 耳偏
TOKEN[890]: 0.0001181    1 bow
	bow WORD[890,   1]: 0.0001181 弓偏
TOKEN[891]: 0.0001175    1 neutrality
	neutrality WORD[891,   1]: 0.0001175 不偏
TOKEN[892]: 0.0001174   10 area
	area WORD[892,   1]: 0.0000727 全戸
	area WORD[892,   2]: 0.0000064 悪所
	area WORD[892,   3]: 0.0000045 所
	area WORD[892,   4]: 0.0000042 か所
	area WORD[892,   5]: 0.0000042 カ所
	area WORD[892,   6]: 0.0000042 ケ所
	area WORD[892,   7]: 0.0000042 ヵ所
	area WORD[892,   8]: 0.0000042 ヶ所
	area WORD[892,   9]: 0.0000042 個所
	area WORD[892,  10]: 0.0000042 箇所
TOKEN[893]: 0.0001161    1 watch
	watch WORD[893,   1]: 0.0001161 捩子
TOKEN[894]: 0.0001152    1 textile
	textile WORD[894,   1]: 0.0001152 糸偏
TOKEN[895]: 0.0001135    1 udder
	udder WORD[895,   1]: 0.0001135 乳房
TOKEN[896]: 0.0001131    1 propensity
	propensity WORD[896,   1]: 0.0001131 偏向
TOKEN[897]: 0.0001130    1 partiality
	partiality WORD[897,   1]: 0.0001130 偏愛
TOKEN[898]: 0.0001115    2 meeting
	meeting WORD[898,   1]: 0.0001042 捩じ込む
	meeting WORD[898,   2]: 0.0000072 会所
TOKEN[899]: 0.0001112    1 flounder
	flounder WORD[899,   1]: 0.0001112 戸板
TOKEN[900]: 0.0001109    1 uneven
	uneven WORD[900,   1]: 0.0001109 偏在
TOKEN[901]: 0.0001101    1 solitary
	solitary WORD[901,   1]: 0.0001101 独房
TOKEN[902]: 0.0001095    2 indoor
	indoor WORD[902,   1]: 0.0000548 暖房
	indoor WORD[902,   2]: 0.0000548 煖房
TOKEN[903]: 0.0001095    1 impartiality
	impartiality WORD[903,   1]: 0.0001095 不偏
TOKEN[904]: 0.0001093    2 form
	form WORD[904,   1]: 0.0001022 扇状
	form WORD[904,   2]: 0.0000071 所払い
TOKEN[905]: 0.0001089   16 spot
	spot WORD[905,   1]: 0.0000091 脈所
	spot WORD[905,   2]: 0.0000080 損所
	spot WORD[905,   3]: 0.0000079 捨て所
	spot WORD[905,   4]: 0.0000075 急所
	spot WORD[905,   5]: 0.0000074 利き所
	spot WORD[905,   6]: 0.0000072 打ち所
	spot WORD[905,   7]: 0.0000060 場所
	spot WORD[905,   8]: 0.0000057 難所
	spot WORD[905,   9]: 0.0000051 所
	spot WORD[905,  10]: 0.0000047 か所
	spot WORD[905,  11]: 0.0000047 カ所
	spot WORD[905,  12]: 0.0000047 ケ所
	spot WORD[905,  13]: 0.0000047 ヵ所
	spot WORD[905,  14]: 0.0000047 ヶ所
	spot WORD[905,  15]: 0.0000047 個所
	spot WORD[905,  16]: 0.0000047 箇所
TOKEN[906]: 0.0001088    3 head
	head WORD[906,   1]: 0.0000646 戸主
	head WORD[906,   2]: 0.0000400 房主
	head WORD[906,   3]: 0.0000041 所長
TOKEN[907]: 0.0001084    1 equal
	equal WORD[907,   1]: 0.0001084 比肩
TOKEN[908]: 0.0001077    1 prestige
	prestige WORD[908,   1]: 0.0001077 肩身
TOKEN[909]: 0.0001077    1 fairness
	fairness WORD[909,   1]: 0.0001077 不偏
TOKEN[910]: 0.0001075    1 electronics
	electronics WORD[910,   1]: 0.0001075 偏心
TOKEN[911]: 0.0001074    1 loading
	loading WORD[911,   1]: 0.0001074 波戸
TOKEN[912]: 0.0001062    1 show
	show WORD[912,   1]: 0.0001062 示偏
TOKEN[913]: 0.0001058    1 discrimination
	discrimination WORD[913,   1]: 0.0001058 偏頗
TOKEN[914]: 0.0001050    1 corolla
	corolla WORD[914,   1]: 0.0001050 花房
TOKEN[915]: 0.0001047    1 pocket
	pocket WORD[915,   1]: 0.0001047 懐炉
TOKEN[916]: 0.0001045    1 structure
	structure WORD[916,   1]: 0.0001045 波戸
TOKEN[917]: 0.0001044    1 removed
	removed WORD[917,   1]: 0.0001044 戸板
TOKEN[918]: 0.0001040    1 cow
	cow WORD[918,   1]: 0.0001040 牛偏
TOKEN[919]: 0.0001037    1 aircraft
	aircraft WORD[919,   1]: 0.0001037 編隊
TOKEN[920]: 0.0001027    1 sash
	sash WORD[920,   1]: 0.0001027 戸車
TOKEN[921]: 0.0001024    1 pack
	pack WORD[921,   1]: 0.0001024 懐炉
TOKEN[922]: 0.0001024    1 sector
	sector WORD[922,   1]: 0.0001024 扇形
TOKEN[923]: 0.0001020    1 calyx
	calyx WORD[923,   1]: 0.0001020 花房
TOKEN[924]: 0.0001017    1 earth
	earth WORD[924,   1]: 0.0001017 土偏
TOKEN[925]: 0.0001012    1 outdoors
	outdoors WORD[925,   1]: 0.0001012 戸外
TOKEN[926]: 0.0001012    1 compiler
	compiler WORD[926,   1]: 0.0001012 編者
TOKEN[927]: 0.0001005    1 tax
	tax WORD[927,   1]: 0.0001005 所務
TOKEN[928]: 0.0000995    1 shrub
	shrub WORD[928,   1]: 0.0000995 切り戻す
TOKEN[929]: 0.0000993    1 spring
	spring WORD[929,   1]: 0.0000993 捩子
TOKEN[930]: 0.0000993    2 instrument
	instrument WORD[930,   1]: 0.0000924 編木
	instrument WORD[930,   2]: 0.0000069 名所
TOKEN[931]: 0.0000992    1 shell
	shell WORD[931,   1]: 0.0000992 貝偏
TOKEN[932]: 0.0000987    1 importance
	importance WORD[932,   1]: 0.0000987 偏重
TOKEN[933]: 0.0000986    2 buy
