Summary: {Weight} {token}: {words[0:10]}
0.0081633    3 bread          : 麪包, 麵麭, 麺麭
TOKEN[3139]: 0.0000337    1 variation
	variation WORD[3139,   1]: 0.0000337 変奏
TOKEN[3140]: 0.0000337    1 testimonial
	testimonial WORD[3140,   1]: 0.0000337 掲額
TOKEN[3141]: 0.0000337    1 capsicum
	capsicum WORD[3141,   1]: 0.0000337 唐芥子
TOKEN[3142]: 0.0000337    1 Capsicum
	Capsicum WORD[3142,   1]: 0.0000337 唐芥子
TOKEN[3143]: 0.0000337    9 general
	general WORD[3143,   1]: 0.0000077 概念
	general WORD[3143,   2]: 0.0000060 綱領
	general WORD[3143,   3]: 0.0000046 汎論
	general WORD[3143,   4]: 0.0000041 総会
	general WORD[3143,   5]: 0.0000038 全局
	general WORD[3143,   6]: 0.0000027 総論
	general WORD[3143,   7]: 0.0000025 概論
	general WORD[3143,   8]: 0.0000013 全般
	general WORD[3143,   9]: 0.0000010 用人
TOKEN[3144]: 0.0000337    1 sulky
	sulky WORD[3144,   1]: 0.0000337 捻くれる
TOKEN[3145]: 0.0000336    1 request
	request WORD[3145,   1]: 0.0000336 庶幾う
TOKEN[3146]: 0.0000336    1 edition
	edition WORD[3146,   1]: 0.0000336 定本
TOKEN[3147]: 0.0000336    4 feign
	feign WORD[3147,   1]: 0.0000137 創る
	feign WORD[3147,   2]: 0.0000066 決めこむ
	feign WORD[3147,   3]: 0.0000066 決め込む
	feign WORD[3147,   4]: 0.0000066 決込む
TOKEN[3148]: 0.0000336    3 dream
	dream WORD[3148,   1]: 0.0000123 創りだす
	dream WORD[3148,   2]: 0.0000123 創り出す
	dream WORD[3148,   3]: 0.0000089 念う
TOKEN[3149]: 0.0000336    1 egotistical
	egotistical WORD[3149,   1]: 0.0000336 身勝手
TOKEN[3150]: 0.0000335    1 broker
	broker WORD[3150,   1]: 0.0000335 土倉
TOKEN[3151]: 0.0000335    8 fact
	fact WORD[3151,   1]: 0.0000060 内実
	fact WORD[3151,   2]: 0.0000056 実事
	fact WORD[3151,   3]: 0.0000046 無実
	fact WORD[3151,   4]: 0.0000036 実際
	fact WORD[3151,   5]: 0.0000036 事実
	fact WORD[3151,   6]: 0.0000035 史実
	fact WORD[3151,   7]: 0.0000034 現実
	fact WORD[3151,   8]: 0.0000033 虚実
TOKEN[3152]: 0.0000335    1 alternative
	alternative WORD[3152,   1]: 0.0000335 余説
TOKEN[3153]: 0.0000335    1 awake
	awake WORD[3153,   1]: 0.0000335 起き臥し
TOKEN[3154]: 0.0000335    5 early
	early WORD[3154,   1]: 0.0000078 水絵
	early WORD[3154,   2]: 0.0000067 春山
	early WORD[3154,   3]: 0.0000052 初春
	early WORD[3154,   4]: 0.0000052 春寒
	early WORD[3154,   5]: 0.0000034 早春
TOKEN[3155]: 0.0000334    3 outlook
	outlook WORD[3155,   1]: 0.0000186 目途
	outlook WORD[3155,   2]: 0.0000105 前途
	outlook WORD[3155,   3]: 0.0000044 視座
TOKEN[3156]: 0.0000334    1 ginger
	ginger WORD[3156,   1]: 0.0000334 冷やし飴
TOKEN[3157]: 0.0000334    1 entertain
	entertain WORD[3157,   1]: 0.0000334 差し挟む
TOKEN[3158]: 0.0000334    1 acoustic
	acoustic WORD[3158,   1]: 0.0000334 唸り
TOKEN[3159]: 0.0000334    2 aloof
	aloof WORD[3159,   1]: 0.0000267 疎い
	aloof WORD[3159,   2]: 0.0000067 冷然
TOKEN[3160]: 0.0000334    1 aid
	aid WORD[3160,   1]: 0.0000334 介助
TOKEN[3161]: 0.0000333    1 environmental
	environmental WORD[3161,   1]: 0.0000333 磯焼け
TOKEN[3162]: 0.0000333    2 organ
	organ WORD[3162,   1]: 0.0000299 風琴
	organ WORD[3162,   2]: 0.0000033 病む
TOKEN[3163]: 0.0000333    1 cone
	cone WORD[3163,   1]: 0.0000333 内炎
TOKEN[3164]: 0.0000332    2 epigraph
	epigraph WORD[3164,   1]: 0.0000166 題辞
	epigraph WORD[3164,   2]: 0.0000166 題言
TOKEN[3165]: 0.0000332    2 physique
	physique WORD[3165,   1]: 0.0000099 骨柄
	physique WORD[3165,   2]: 0.0000058 柄
TOKEN[3166]: 0.0000331    2 express
	express WORD[3166,   1]: 0.0000221 含む
	express WORD[3166,   2]: 0.0000110 快速
TOKEN[3167]: 0.0000331    1 framed
	framed WORD[3167,   1]: 0.0000331 掲額
TOKEN[3168]: 0.0000331    5 geisha
	geisha WORD[3168,   1]: 0.0000277 検番
	geisha WORD[3168,   2]: 0.0000022 座敷
	geisha WORD[3168,   3]: 0.0000011 玄人
	geisha WORD[3168,   4]: 0.0000007 素人
	geisha WORD[3168,   5]: 0.0000007 黒人
TOKEN[3169]: 0.0000331    3 establish
	establish WORD[3169,   1]: 0.0000150 創める
	establish WORD[3169,   2]: 0.0000137 創る
	establish WORD[3169,   3]: 0.0000044 定める
TOKEN[3170]: 0.0000331    1 suppressed
	suppressed WORD[3170,   1]: 0.0000331 含み笑い
TOKEN[3171]: 0.0000330    1 coast
	coast WORD[3171,   1]: 0.0000330 荒磯
TOKEN[3172]: 0.0000329    1 felt
	felt WORD[3172,   1]: 0.0000329 手答え
TOKEN[3173]: 0.0000329    1 warp
	warp WORD[3173,   1]: 0.0000329 捻じ曲がる
TOKEN[3174]: 0.0000329    5 legal
	legal WORD[3174,   1]: 0.0000106 念書
	legal WORD[3174,   2]: 0.0000082 相論
	legal WORD[3174,   3]: 0.0000077 勝訴
	legal WORD[3174,   4]: 0.0000047 法定
	legal WORD[3174,   5]: 0.0000018 法人
TOKEN[3175]: 0.0000329    2 shogi
	shogi WORD[3175,   1]: 0.0000202 棋界
	shogi WORD[3175,   2]: 0.0000127 勝着
TOKEN[3176]: 0.0000329    5 encounter
	encounter WORD[3176,   1]: 0.0000058 出会う
	encounter WORD[3176,   2]: 0.0000058 出会
	encounter WORD[3176,   3]: 0.0000058 出会い
	encounter WORD[3176,   4]: 0.0000049 会する
	encounter WORD[3176,   5]: 0.0000046 会う
TOKEN[3177]: 0.0000328    3 bureau
	bureau WORD[3177,   1]: 0.0000249 局舎
	bureau WORD[3177,   2]: 0.0000058 局内
	bureau WORD[3177,   3]: 0.0000022 内局
TOKEN[3178]: 0.0000328    1 meadow
	meadow WORD[3178,   1]: 0.0000328 頬白
TOKEN[3179]: 0.0000328    3 relief
	relief WORD[3179,   1]: 0.0000165 陽刻
	relief WORD[3179,   2]: 0.0000127 陰刻
	relief WORD[3179,   3]: 0.0000036 人心地
TOKEN[3180]: 0.0000328    4 shadow
	shadow WORD[3180,   1]: 0.0000239 斜影
	shadow WORD[3180,   2]: 0.0000070 影絵
	shadow WORD[3180,   3]: 0.0000009 人かげ
	shadow WORD[3180,   4]: 0.0000009 人影
TOKEN[3181]: 0.0000328    2 think
	think WORD[3181,   1]: 0.0000165 捻り出す
	think WORD[3181,   2]: 0.0000163 念う
TOKEN[3182]: 0.0000327    2 sample
	sample WORD[3182,   1]: 0.0000215 検食
	sample WORD[3182,   2]: 0.0000113 検体
TOKEN[3183]: 0.0000327    1 tennis
	tennis WORD[3183,   1]: 0.0000327 球拾い
TOKEN[3184]: 0.0000327    1 headliner
	headliner WORD[3184,   1]: 0.0000109 後座
TOKEN[3185]: 0.0000327    3 undercoat
	undercoat WORD[3185,   1]: 0.0000117 下塗り
	undercoat WORD[3185,   2]: 0.0000105 粗塗
	undercoat WORD[3185,   3]: 0.0000105 粗塗り
TOKEN[3186]: 0.0000327    1 Amaranthus
	Amaranthus WORD[3186,   1]: 0.0000327 鎌柄
TOKEN[3187]: 0.0000327    1 gudgeon
	gudgeon WORD[3187,   1]: 0.0000327 鎌柄
TOKEN[3188]: 0.0000326    2 prefatory
	prefatory WORD[3188,   1]: 0.0000163 題辞
	prefatory WORD[3188,   2]: 0.0000163 題言
TOKEN[3189]: 0.0000326    1 proportion
	proportion WORD[3189,   1]: 0.0000326 幾ど
TOKEN[3190]: 0.0000326    2 preliminary
	preliminary WORD[3190,   1]: 0.0000305 内検
	preliminary WORD[3190,   2]: 0.0000021 内覧
TOKEN[3191]: 0.0000326    2 biography
	biography WORD[3191,   1]: 0.0000251 絵伝
	biography WORD[3191,   2]: 0.0000075 論賛
TOKEN[3192]: 0.0000326    1 sharkskin
	sharkskin WORD[3192,   1]: 0.0000326 聖柄
TOKEN[3193]: 0.0000326    3 odds
	odds WORD[3193,   1]: 0.0000207 落ち零れ
	odds WORD[3193,   2]: 0.0000075 勝勢
	odds WORD[3193,   3]: 0.0000044 勝ち目
TOKEN[3194]: 0.0000326    2 scrape
	scrape WORD[3194,   1]: 0.0000197 捻り出す
	scrape WORD[3194,   2]: 0.0000129 創
TOKEN[3195]: 0.0000325    5 pose
	pose WORD[3195,   1]: 0.0000065 決める
	pose WORD[3195,   2]: 0.0000065 決めこむ
	pose WORD[3195,   3]: 0.0000065 決め込む
	pose WORD[3195,   4]: 0.0000065 決込む
	pose WORD[3195,   5]: 0.0000065 決まる
TOKEN[3196]: 0.0000325    8 muffler
	muffler WORD[3196,   1]: 0.0000038 頸巻
	muffler WORD[3196,   2]: 0.0000038 首巻
	muffler WORD[3196,   3]: 0.0000038 首巻き
	muffler WORD[3196,   4]: 0.0000037 襟巻
	muffler WORD[3196,   5]: 0.0000037 襟巻き
	muffler WORD[3196,   6]: 0.0000033 巻きもの
	muffler WORD[3196,   7]: 0.0000033 巻き物
	muffler WORD[3196,   8]: 0.0000033 巻物
TOKEN[3197]: 0.0000325    3 schedule
	schedule WORD[3197,   1]: 0.0000150 定刻
	schedule WORD[3197,   2]: 0.0000118 分刻み
	schedule WORD[3197,   3]: 0.0000057 予定
TOKEN[3198]: 0.0000325    7 indifferent
	indifferent WORD[3198,   1]: 0.0000092 余所
	indifferent WORD[3198,   2]: 0.0000055 冷然
	indifferent WORD[3198,   3]: 0.0000040 冷淡
	indifferent WORD[3198,   4]: 0.0000035 冷やか
	indifferent WORD[3198,   5]: 0.0000035 冷ややか
	indifferent WORD[3198,   6]: 0.0000035 冷々
	indifferent WORD[3198,   7]: 0.0000032 冷たい
TOKEN[3199]: 0.0000324    3 concern
	concern WORD[3199,   1]: 0.0000118 余所事
	concern WORD[3199,   2]: 0.0000112 念
	concern WORD[3199,   3]: 0.0000094 懸念
TOKEN[3200]: 0.0000324    1 paltry
	paltry WORD[3200,   1]: 0.0000324 零細
TOKEN[3201]: 0.0000324    2 sport
	sport WORD[3201,   1]: 0.0000258 巫山戯
	sport WORD[3201,   2]: 0.0000066 決まる
TOKEN[3202]: 0.0000324    1 giggle
	giggle WORD[3202,   1]: 0.0000324 含み笑い
TOKEN[3203]: 0.0000324    2 supplementary
	supplementary WORD[3203,   1]: 0.0000196 補巻
	supplementary WORD[3203,   2]: 0.0000128 追納
TOKEN[3204]: 0.0000323    5 talk
	talk WORD[3204,   1]: 0.0000209 口答え
	talk WORD[3204,   2]: 0.0000036 論ずる
	talk WORD[3204,   3]: 0.0000036 論じる
	talk WORD[3204,   4]: 0.0000036 会話
	talk WORD[3204,   5]: 0.0000006 人口
TOKEN[3205]: 0.0000323    1 strabismus
	strabismus WORD[3205,   1]: 0.0000323 斜視
TOKEN[3206]: 0.0000323    4 Christian
	Christian WORD[3206,   1]: 0.0000141 絵踏み
	Christian WORD[3206,   2]: 0.0000063 踏み絵
	Christian WORD[3206,   3]: 0.0000063 踏絵
	Christian WORD[3206,   4]: 0.0000056 光輪
TOKEN[3207]: 0.0000322    1 compendium
	compendium WORD[3207,   1]: 0.0000322 提要
TOKEN[3208]: 0.0000322    1 downward
	downward WORD[3208,   1]: 0.0000161 下刻
TOKEN[3209]: 0.0000322    1 placard
	placard WORD[3209,   1]: 0.0000322 掲示
TOKEN[3210]: 0.0000322    3 row
	row WORD[3210,   1]: 0.0000260 連坐
	row WORD[3210,   2]: 0.0000032 連座
	row WORD[3210,   3]: 0.0000030 口論
TOKEN[3211]: 0.0000322    3 allegiance
	allegiance WORD[3211,   1]: 0.0000170 絵踏み
	allegiance WORD[3211,   2]: 0.0000076 踏み絵
	allegiance WORD[3211,   3]: 0.0000076 踏絵
TOKEN[3212]: 0.0000321    1 bunting
	bunting WORD[3212,   1]: 0.0000321 頬白
TOKEN[3213]: 0.0000321    4 determination
	determination WORD[3213,   1]: 0.0000114 決定
	determination WORD[3213,   2]: 0.0000069 決断
	determination WORD[3213,   3]: 0.0000069 決意
	determination WORD[3213,   4]: 0.0000069 決心
TOKEN[3214]: 0.0000321    1 stoke
	stoke WORD[3214,   1]: 0.0000321 掲げる
TOKEN[3215]: 0.0000320    1 worthless
	worthless WORD[3215,   1]: 0.0000320 塵芥
TOKEN[3216]: 0.0000320    2 containment
	containment WORD[3216,   1]: 0.0000294 結界
	containment WORD[3216,   2]: 0.0000027 内包
TOKEN[3217]: 0.0000320    1 rigorous
	rigorous WORD[3217,   1]: 0.0000320 峭刻
TOKEN[3218]: 0.0000320    6 intention
	intention WORD[3218,   1]: 0.0000154 前提
	intention WORD[3218,   2]: 0.0000043 目論み
	intention WORD[3218,   3]: 0.0000043 目論見
	intention WORD[3218,   4]: 0.0000032 内意
	intention WORD[3218,   5]: 0.0000027 内懐
	intention WORD[3218,   6]: 0.0000021 内心
TOKEN[3219]: 0.0000320    1 gambol
	gambol WORD[3219,   1]: 0.0000320 巫山戯る
TOKEN[3220]: 0.0000320    5 contest
	contest WORD[3220,   1]: 0.0000097 決勝
	contest WORD[3220,   2]: 0.0000070 絵合せ
	contest WORD[3220,   3]: 0.0000070 絵合わせ
	contest WORD[3220,   4]: 0.0000047 大会
	contest WORD[3220,   5]: 0.0000037 勝負
TOKEN[3221]: 0.0000320    1 askew
	askew WORD[3221,   1]: 0.0000320 斜交い
TOKEN[3222]: 0.0000319    2 striped
	striped WORD[3222,   1]: 0.0000208 虎柄
	striped WORD[3222,   2]: 0.0000111 縞柄
TOKEN[3223]: 0.0000319    1 sent
	sent WORD[3223,   1]: 0.0000319 答電
TOKEN[3224]: 0.0000319   14 total
	total WORD[3224,   1]: 0.0000041 全損
	total WORD[3224,   2]: 0.0000035 完勝
	total WORD[3224,   3]: 0.0000029 全量
	total WORD[3224,   4]: 0.0000029 全廃
	total WORD[3224,   5]: 0.0000024 全
	total WORD[3224,   6]: 0.0000024 内数
	total WORD[3224,   7]: 0.0000023 全的
	total WORD[3224,   8]: 0.0000023 全数
	total WORD[3224,   9]: 0.0000020 通巻
	total WORD[3224,  10]: 0.0000014 全盲
	total WORD[3224,  11]: 0.0000014 全滅
	total WORD[3224,  12]: 0.0000014 全貌
	total WORD[3224,  13]: 0.0000014 全焼
	total WORD[3224,  14]: 0.0000014 全額
TOKEN[3225]: 0.0000319    5 rotation
	rotation WORD[3225,   1]: 0.0000110 内旋
	rotation WORD[3225,   2]: 0.0000052 輪番
	rotation WORD[3225,   3]: 0.0000052 輪転
	rotation WORD[3225,   4]: 0.0000052 輪作
	rotation WORD[3225,   5]: 0.0000052 輪栽
TOKEN[3226]: 0.0000318    1 courtesy
	courtesy WORD[3226,   1]: 0.0000318 答礼
TOKEN[3227]: 0.0000318    2 immature
	immature WORD[3227,   1]: 0.0000230 枳実
	immature WORD[3227,   2]: 0.0000088 蒼
TOKEN[3228]: 0.0000318    1 cayenne
	cayenne WORD[3228,   1]: 0.0000318 唐芥子
TOKEN[3229]: 0.0000318    2 cylinder
	cylinder WORD[3229,   1]: 0.0000269 弾倉
	cylinder WORD[3229,   2]: 0.0000049 棒状
TOKEN[3230]: 0.0000317    6 storage
	storage WORD[3230,   1]: 0.0000128 倉敷
	storage WORD[3230,   2]: 0.0000044 納戸
	storage WORD[3230,   3]: 0.0000039 収納
	storage WORD[3230,   4]: 0.0000036 格納
	storage WORD[3230,   5]: 0.0000035 冷凍
	storage WORD[3230,   6]: 0.0000035 冷蔵
TOKEN[3231]: 0.0000317    1 accompaniment
	accompaniment WORD[3231,   1]: 0.0000317 伴奏
TOKEN[3232]: 0.0000317    1 cosine
	cosine WORD[3232,   1]: 0.0000317 余弦
TOKEN[3233]: 0.0000317    3 formation
	formation WORD[3233,   1]: 0.0000121 創生
	formation WORD[3233,   2]: 0.0000121 創成
	formation WORD[3233,   3]: 0.0000075 会意
TOKEN[3234]: 0.0000317    2 conduct
	conduct WORD[3234,   1]: 0.0000121 真似
	conduct WORD[3234,   2]: 0.0000098 途
TOKEN[3235]: 0.0000316    3 improvement
	improvement WORD[3235,   1]: 0.0000158 除伐
	improvement WORD[3235,   2]: 0.0000122 快復
	improvement WORD[3235,   3]: 0.0000036 充実
TOKEN[3236]: 0.0000316    4 fun
	fun WORD[3236,   1]: 0.0000228 巫山戯る
	fun WORD[3236,   2]: 0.0000032 冷かす
	fun WORD[3236,   3]: 0.0000032 冷やかす
	fun WORD[3236,   4]: 0.0000023 座興
TOKEN[3237]: 0.0000316    1 vaccinate
	vaccinate WORD[3237,   1]: 0.0000158 撲つ
TOKEN[3238]: 0.0000316    2 gymnastic
	gymnastic WORD[3238,   1]: 0.0000158 つり輪
	gymnastic WORD[3238,   2]: 0.0000158 吊り輪
TOKEN[3239]: 0.0000316    1 scalprum
	scalprum WORD[3239,   1]: 0.0000316 仁座鯛
TOKEN[3240]: 0.0000316    3 stability
	stability WORD[3240,   1]: 0.0000244 坐り
	stability WORD[3240,   2]: 0.0000042 安定
	stability WORD[3240,   3]: 0.0000030 座り
TOKEN[3241]: 0.0000316    2 selfishness
	selfishness WORD[3241,   1]: 0.0000270 好き勝手
	selfishness WORD[3241,   2]: 0.0000045 勝手
TOKEN[3242]: 0.0000315    1 elm
	elm WORD[3242,   1]: 0.0000315 春楡
TOKEN[3243]: 0.0000315    2 goal
	goal WORD[3243,   1]: 0.0000164 目途
	goal WORD[3243,   2]: 0.0000151 前提
TOKEN[3244]: 0.0000315    1 chile
	chile WORD[3244,   1]: 0.0000315 唐芥子
TOKEN[3245]: 0.0000315    3 example
	example WORD[3245,   1]: 0.0000150 提示
	example WORD[3245,   2]: 0.0000133 例題
	example WORD[3245,   3]: 0.0000033 実例
TOKEN[3246]: 0.0000313    3 six
	six WORD[3246,   1]: 0.0000208 花相撲
	six WORD[3246,   2]: 0.0000069 会意
	six WORD[3246,   3]: 0.0000037 典座
TOKEN[3247]: 0.0000313    2 detention
	detention WORD[3247,   1]: 0.0000242 営倉
	detention WORD[3247,   2]: 0.0000072 検束
TOKEN[3248]: 0.0000313    3 empty
	empty WORD[3248,   1]: 0.0000201 空疎
	empty WORD[3248,   2]: 0.0000068 春田
	empty WORD[3248,   3]: 0.0000044 曲輪
TOKEN[3249]: 0.0000313    2 uncontrolled
	uncontrolled WORD[3249,   1]: 0.0000193 野放途
	uncontrolled WORD[3249,   2]: 0.0000120 放題
TOKEN[3250]: 0.0000313    2 meditate
	meditate WORD[3250,   1]: 0.0000279 静坐
	meditate WORD[3250,   2]: 0.0000034 静座
TOKEN[3251]: 0.0000313    3 soup
	soup WORD[3251,   1]: 0.0000115 冷や汁
	soup WORD[3251,   2]: 0.0000115 冷汁
	soup WORD[3251,   3]: 0.0000083 冷麺
TOKEN[3252]: 0.0000313    2 insertion
	insertion WORD[3252,   1]: 0.0000287 掲載
	insertion WORD[3252,   2]: 0.0000025 加除
TOKEN[3253]: 0.0000312    1 assertion
	assertion WORD[3253,   1]: 0.0000312 提題
TOKEN[3254]: 0.0000312    2 subtitle
	subtitle WORD[3254,   1]: 0.0000185 傍題
	subtitle WORD[3254,   2]: 0.0000126 副題
TOKEN[3255]: 0.0000311    2 dawn
	dawn WORD[3255,   1]: 0.0000238 春暁
	dawn WORD[3255,   2]: 0.0000073 今暁
TOKEN[3256]: 0.0000311    1 precipitate
	precipitate WORD[3256,   1]: 0.0000311 倉卒
TOKEN[3257]: 0.0000311    1 greater
	greater WORD[3257,   1]: 0.0000311 幾ど
TOKEN[3258]: 0.0000311    2 vision
	vision WORD[3258,   1]: 0.0000232 眼界
	vision WORD[3258,   2]: 0.0000079 視界
TOKEN[3259]: 0.0000311    1 prostrate
	prostrate WORD[3259,   1]: 0.0000311 伏臥
TOKEN[3260]: 0.0000310    1 sickle
	sickle WORD[3260,   1]: 0.0000310 鎌柄
TOKEN[3261]: 0.0000310    2 suggestiveness
	suggestiveness WORD[3261,   1]: 0.0000180 余情
	suggestiveness WORD[3261,   2]: 0.0000130 余韻
TOKEN[3262]: 0.0000310    1 dukedom
	dukedom WORD[3262,   1]: 0.0000310 公領
TOKEN[3263]: 0.0000309    1 chuckle
	chuckle WORD[3263,   1]: 0.0000309 含み笑い
TOKEN[3264]: 0.0000309    1 scattered
	scattered WORD[3264,   1]: 0.0000309 疎ら
TOKEN[3265]: 0.0000309    1 confining
	confining WORD[3265,   1]: 0.0000309 狭い
TOKEN[3266]: 0.0000308    1 possessed
	possessed WORD[3266,   1]: 0.0000308 輪宝
TOKEN[3267]: 0.0000308    3 rendezvous
	rendezvous WORD[3267,   1]: 0.0000129 忍び会い
	rendezvous WORD[3267,   2]: 0.0000060 出会
	rendezvous WORD[3267,   3]: 0.0000060 出会い
TOKEN[3268]: 0.0000308    2 spending
	spending WORD[3268,   1]: 0.0000157 費途
	spending WORD[3268,   2]: 0.0000152 野放途
TOKEN[3269]: 0.0000308    1 sidelong
	sidelong WORD[3269,   1]: 0.0000308 斜眼
TOKEN[3270]: 0.0000308    2 Aquila
	Aquila WORD[3270,   1]: 0.0000154 わし座
	Aquila WORD[3270,   2]: 0.0000154 鷲座
TOKEN[3271]: 0.0000308    1 tricolor
	tricolor WORD[3271,   1]: 0.0000308 鎌柄
TOKEN[3272]: 0.0000308    1 microscopic
	microscopic WORD[3272,   1]: 0.0000308 検鏡
TOKEN[3273]: 0.0000308    1 matinee
	matinee WORD[3273,   1]: 0.0000308 通し券
TOKEN[3274]: 0.0000308    3 conscientious
	conscientious WORD[3274,   1]: 0.0000140 念入り
	conscientious WORD[3274,   2]: 0.0000078 忠実忠実しい
	conscientious WORD[3274,   3]: 0.0000044 忠実
TOKEN[3275]: 0.0000307    3 stamping
	stamping WORD[3275,   1]: 0.0000175 打刻
	stamping WORD[3275,   2]: 0.0000106 刻印
	stamping WORD[3275,   3]: 0.0000026 駆除
TOKEN[3276]: 0.0000307    1 asleep
	asleep WORD[3276,   1]: 0.0000307 起き臥し
TOKEN[3277]: 0.0000307    1 displayed
	displayed WORD[3277,   1]: 0.0000307 掲額
TOKEN[3278]: 0.0000307    1 rebellious
	rebellious WORD[3278,   1]: 0.0000307 捻じくれる
TOKEN[3279]: 0.0000307    2 signal
	signal WORD[3279,   1]: 0.0000161 拾う
	signal WORD[3279,   2]: 0.0000146 手真似
TOKEN[3280]: 0.0000306    4 paying
	paying WORD[3280,   1]: 0.0000128 貢納
	paying WORD[3280,   2]: 0.0000083 代納
	paying WORD[3280,   3]: 0.0000064 月決め
	paying WORD[3280,   4]: 0.0000031 結実
TOKEN[3281]: 0.0000306    8 nightwear
	nightwear WORD[3281,   1]: 0.0000043 寝巻
	nightwear WORD[3281,   2]: 0.0000043 寝巻き
	nightwear WORD[3281,   3]: 0.0000037 かい巻き
	nightwear WORD[3281,   4]: 0.0000037 掻い巻
	nightwear WORD[3281,   5]: 0.0000037 掻い巻き
	nightwear WORD[3281,   6]: 0.0000037 掻巻
	nightwear WORD[3281,   7]: 0.0000037 掻巻き
	nightwear WORD[3281,   8]: 0.0000037 搔巻
TOKEN[3282]: 0.0000305    1 dispersal
	dispersal WORD[3282,   1]: 0.0000305 疎開
TOKEN[3283]: 0.0000305    3 earnest
	earnest WORD[3283,   1]: 0.0000104 真剣
	earnest WORD[3283,   2]: 0.0000082 一途
	earnest WORD[3283,   3]: 0.0000037 切実
TOKEN[3284]: 0.0000305    1 sugar
	sugar WORD[3284,   1]: 0.0000305 含め煮
TOKEN[3285]: 0.0000305    1 chemistry
	chemistry WORD[3285,   1]: 0.0000305 舎密
TOKEN[3286]: 0.0000305    1 reprint
	reprint WORD[3286,   1]: 0.0000305 再掲
TOKEN[3287]: 0.0000305    1 areola
	areola WORD[3287,   1]: 0.0000305 乳輪
TOKEN[3288]: 0.0000305    1 thanks
	thanks WORD[3288,   1]: 0.0000305 答礼
TOKEN[3289]: 0.0000305    1 brought
	brought WORD[3289,   1]: 0.0000305 余殃
TOKEN[3290]: 0.0000304    1 wand
	wand WORD[3290,   1]: 0.0000304 奉幣
TOKEN[3291]: 0.0000304   10 presence
	presence WORD[3291,   1]: 0.0000048 立ち会い
	presence WORD[3291,   2]: 0.0000048 立会
	presence WORD[3291,   3]: 0.0000048 立会い
	presence WORD[3291,   4]: 0.0000044 列座
	presence WORD[3291,   5]: 0.0000037 冷静
	presence WORD[3291,   6]: 0.0000021 御出座
	presence WORD[3291,   7]: 0.0000021 一座
	presence WORD[3291,   8]: 0.0000009 人まえ
	presence WORD[3291,   9]: 0.0000009 人前
	presence WORD[3291,  10]: 0.0000009 人け
TOKEN[3292]: 0.0000304    1 inject
	inject WORD[3292,   1]: 0.0000152 撲つ
TOKEN[3293]: 0.0000304    1 outboard
	outboard WORD[3293,   1]: 0.0000304 機外
TOKEN[3294]: 0.0000303    2 shogunate
	shogunate WORD[3294,   1]: 0.0000169 奉行
	shogunate WORD[3294,   2]: 0.0000134 御倉
TOKEN[3295]: 0.0000303   10 remove
	remove WORD[3295,   1]: 0.0000057 除き去る
	remove WORD[3295,   2]: 0.0000036 除する
	remove WORD[3295,   3]: 0.0000027 はね除ける
	remove WORD[3295,   4]: 0.0000027 撥ね除ける
	remove WORD[3295,   5]: 0.0000027 跳ね除ける
	remove WORD[3295,   6]: 0.0000026 除く
	remove WORD[3295,   7]: 0.0000026 とり除く
	remove WORD[3295,   8]: 0.0000026 取り除く
	remove WORD[3295,   9]: 0.0000026 取除く
	remove WORD[3295,  10]: 0.0000026 取り除ける
TOKEN[3296]: 0.0000303    1 instruct
	instruct WORD[3296,   1]: 0.0000303 含める
TOKEN[3297]: 0.0000303    2 supposing
	supposing WORD[3297,   1]: 0.0000151 仮令
	supposing WORD[3297,   2]: 0.0000151 縦令
TOKEN[3298]: 0.0000302    1 commemorative
	commemorative WORD[3298,   1]: 0.0000302 掲額
TOKEN[3299]: 0.0000302    2 contain
	contain WORD[3299,   1]: 0.0000260 含む
	contain WORD[3299,   2]: 0.0000042 納める
TOKEN[3300]: 0.0000302    1 threshold
	threshold WORD[3300,   1]: 0.0000302 狭間
TOKEN[3301]: 0.0000302    4 quarters
	quarters WORD[3301,   1]: 0.0000138 舎人
	quarters WORD[3301,   2]: 0.0000078 隊舎
	quarters WORD[3301,   3]: 0.0000076 舎営
	quarters WORD[3301,   4]: 0.0000010 人いきれ
TOKEN[3302]: 0.0000302    1 vajra
	vajra WORD[3302,   1]: 0.0000302 聖柄
TOKEN[3303]: 0.0000302    1 gynophore
	gynophore WORD[3303,   1]: 0.0000302 果柄
TOKEN[3304]: 0.0000301    2 Corvus
	Corvus WORD[3304,   1]: 0.0000151 からす座
	Corvus WORD[3304,   2]: 0.0000151 烏座
TOKEN[3305]: 0.0000301    2 contamination
	contamination WORD[3305,   1]: 0.0000226 検食
	contamination WORD[3305,   2]: 0.0000075 除染
TOKEN[3306]: 0.0000300    1 script
	script WORD[3306,   1]: 0.0000300 答案
TOKEN[3307]: 0.0000300    4 ointment
	ointment WORD[3307,   1]: 0.0000076 塗り薬
	ointment WORD[3307,   2]: 0.0000076 塗薬
	ointment WORD[3307,   3]: 0.0000074 塗布
	ointment WORD[3307,   4]: 0.0000073 塗擦
TOKEN[3308]: 0.0000300    7 witness
	witness WORD[3308,   1]: 0.0000056 立ち会う
	witness WORD[3308,   2]: 0.0000056 立会う
	witness WORD[3308,   3]: 0.0000056 立ち会い
	witness WORD[3308,   4]: 0.0000056 立会
	witness WORD[3308,   5]: 0.0000056 立会い
	witness WORD[3308,   6]: 0.0000014 人証
